Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Month,Year
878218,386.0,Ozone (O3),Mean,ppb,UHF42,402.0,West Queens,Summer 2023,2023-06-01,34.3659895,6,2023
131018,652.0,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,502.0,Stapleton - St. George,2005-2007,2005-01-01,8.7,1,2005
650977,386.0,Ozone (O3),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,Summer 2019,2019-06-01,33.33,6,2019
171708,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,Winter 2012-13,2012-12-01,22.54,12,2012
172626,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,Annual Average 2010,2009-12-01,19.01,12,2009
643484,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,Summer 2019,2019-06-01,9.97,6,2019
166691,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2010,2010-06-01,25.39,6,2010
741184,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),Winter 2020-21,2020-12-01,20.20105589,12,2020
166762,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),Summer 2011,2011-06-01,18.37,6,2011
173238,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Winter 2012-13,2012-12-01,9.75,12,2012
649829,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Summer 2019,2019-06-01,7.64,6,2019
649956,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Winter 2018-19,2018-12-01,7.39,12,2018
669868,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2020,2020-01-01,6.2,1,2020
547365,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Summer 2017,2017-06-01,8.13,6,2017
547367,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Winter 2016-17,2016-12-01,7.07,12,2016
173675,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Summer 2011,2011-06-01,12.03,6,2011
216504,386.0,Ozone (O3),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),Summer 2013,2013-06-01,30.75,6,2013
131510,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,104.0,Pelham - Throgs Neck,2009-2011,2009-01-01,19.7,1,2009
131554,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,5.0,Staten Island,2009-2011,2009-01-01,14.2,1,2009
130948,651.0,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,211.0,Williamsburg - Bushwick,2005-2007,2005-01-01,37.8,1,2005
130934,651.0,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,104.0,Pelham - Throgs Neck,2005-2007,2005-01-01,28.4,1,2005
130952,651.0,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,304.0,Upper West Side,2005-2007,2005-01-01,18.4,1,2005
518747,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,104.0,Pelham - Throgs Neck,2012-2014,2012-01-02,45.39894534,1,2012
628399,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,204.0,East New York,2015-2017,2015-01-01,37.1,1,2015
628406,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,211.0,Williamsburg - Bushwick,2015-2017,2015-01-01,34.7,1,2015
130372,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,211.0,Williamsburg - Bushwick,2005-2007,2005-01-01,72.2,1,2005
130376,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,304.0,Upper West Side,2005-2007,2005-01-01,59.5,1,2005
518754,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,204.0,East New York,2012-2014,2012-01-02,38.56752214,1,2012
167574,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Annual Average 2010,2009-12-01,28.62,12,2009
549326,386.0,Ozone (O3),Mean,ppb,Borough,5.0,Staten Island,Summer 2017,2017-06-01,28.46,6,2017
605229,386.0,Ozone (O3),Mean,ppb,Borough,5.0,Staten Island,Summer 2018,2018-06-01,29.81,6,2018
549337,386.0,Ozone (O3),Mean,ppb,UHF42,204.0,East New York,Summer 2017,2017-06-01,30.9,6,2017
131222,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,104.0,Pelham - Throgs Neck,2005-2007,2005-01-01,79.7,1,2005
131266,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5.0,Staten Island,2005-2007,2005-01-01,29.6,1,2005
131298,659.0,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404.0,Bayside - Little Neck,2005-2007,2005-01-01,7.5,1,2005
742449,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),Annual Average 2021,2021-01-01,6.643258842,1,2021
168530,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),Winter 2010-11,2010-12-01,14.3,12,2010
170418,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),Annual Average 2013,2012-12-01,9.4,12,2012
168518,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Winter 2010-11,2010-12-01,14.34,12,2010
170406,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Annual Average 2013,2012-12-01,10.35,12,2012
169285,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Summer 2009,2009-06-01,12.13,6,2009
628482,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,3.0,Manhattan,2015-2017,2015-01-01,34.8,1,2015
151587,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206.0,Borough Park,2009-2011,2009-01-01,3.8,1,2009
151620,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,3.0,Manhattan,2009-2011,2009-01-01,4.9,1,2009
628404,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,209.0,Bensonhurst - Bay Ridge,2015-2017,2015-01-01,40.5,1,2015
130371,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,210.0,Coney Island - Sheepshead Bay,2005-2007,2005-01-01,83.3,1,2005
130392,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,410.0,Rockaways,2005-2007,2005-01-01,101.1,1,2005
827534,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,410.0,Rockaways,2017-2019,2017-01-01,44.0,1,2017
816997,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,409.0,Southeast Queens,2010,2010-01-01,68.082869,1,2010
817133,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,3.0,Manhattan,2010,2010-01-01,5.273241,1,2010
817213,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,410.0,Rockaways,2010,2010-01-01,0.354123,1,2010
816890,643.0,Annual vehicle miles traveled,Million miles,per square mile,UHF42,106.0,High Bridge - Morrisania,2010,2010-01-01,77.131192,1,2010
816876,643.0,Annual vehicle miles traveled,Million miles,per square mile,UHF42,206.0,Borough Park,2010,2010-01-01,61.213269,1,2010
817163,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,206.0,Borough Park,2010,2010-01-01,1.370284,1,2010
817164,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,206.0,Borough Park,2019,2019-01-01,2.004287,1,2019
817171,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,210.0,Coney Island - Sheepshead Bay,2010,2010-01-01,0.738829,1,2010
817172,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,210.0,Coney Island - Sheepshead Bay,2019,2019-01-01,1.066423,1,2019
817212,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,409.0,Southeast Queens,2019,2019-01-01,1.878697,1,2019
817211,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,409.0,Southeast Queens,2010,2010-01-01,1.637079,1,2010
154485,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,402.0,Woodside and Sunnyside (CD2),2005,2005-01-01,5.029655,1,2005
817059,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,301.0,Greenpoint and Williamsburg (CD1),2010,2010-01-01,57.870667,1,2010
817060,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,301.0,Greenpoint and Williamsburg (CD1),2019,2019-01-01,71.73814,1,2019
823155,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),Summer 2022,2022-06-01,7.163027195,6,2022
170366,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Annual Average 2012,2011-12-01,9.92,12,2011
170341,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),Annual Average 2012,2011-12-01,11.3,12,2011
334001,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,Summer 2015,2015-06-01,8.75,6,2015
178467,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,Annual Average 2010,2009-12-01,10.87,12,2009
649742,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,Summer 2019,2019-06-01,10.09,6,2019
874465,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,Annual Average 2023,2023-01-01,7.335354624,1,2023
179515,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,Winter 2012-13,2012-12-01,12.83,12,2012
177322,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,Winter 2012-13,2012-12-01,9.88,12,2012
170180,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,205.0,Fordham and University Heights (CD5),Annual Average 2009,2008-12-01,12.1,12,2008
170298,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,205.0,Fordham and University Heights (CD5),Annual Average 2011,2010-12-01,11.71,12,2010
823519,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,316.0,Brownsville (CD16),Summer 2022,2022-06-01,6.378015604,6,2022
799816,647.0,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Ã‚Âµg/m3,UHF42,102.0,Northeast Bronx,2014,2014-01-01,1.540727456,1,2014
315639,647.0,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Ã‚Âµg/m3,UHF42,102.0,Northeast Bronx,2011,2011-01-01,2.0,1,2011
151631,643.0,Annual vehicle miles traveled,Million miles,per square mile,UHF42,202.0,Downtown - Heights - Slope,2005,2005-01-01,90.11112,1,2005
151738,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,302.0,Central Harlem - Morningside Heights,2005,2005-01-01,2.567942,1,2005
151727,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,202.0,Downtown - Heights - Slope,2005,2005-01-01,5.725227,1,2005
151720,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,102.0,Northeast Bronx,2005,2005-01-01,3.63275,1,2005
216304,386.0,Ozone (O3),Mean,ppb,CD,105.0,Midtown (CD5),Summer 2011,2011-06-01,21.01,6,2011
412110,386.0,Ozone (O3),Mean,ppb,CD,316.0,Brownsville (CD16),Summer 2016,2016-06-01,33.74,6,2016
671101,386.0,Ozone (O3),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),Summer 2020,2020-06-01,30.21,6,2020
213593,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,205.0,Fordham and University Heights (CD5),Annual Average 2014,2013-12-01,22.74,12,2013
629014,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102.0,Northeast Bronx,2015-2017,2015-01-01,6.6,1,2015
629046,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,2015-2017,2015-01-01,2.5,1,2015
518955,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302.0,Central Harlem - Morningside Heights,2012-2014,2012-01-02,116.4198649,1,2012
628493,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2015-2017,2015-01-01,24.1,1,2015
151583,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2009-2011,2009-01-01,6.6,1,2009
518745,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,102.0,Northeast Bronx,2012-2014,2012-01-02,47.87341656,1,2012
816854,643.0,Annual vehicle miles traveled,Million miles,per square mile,UHF42,306.0,Chelsea - Clinton,2010,2010-01-01,107.215292,1,2010
816898,643.0,Annual vehicle miles traveled,Million miles,per square mile,UHF42,102.0,Northeast Bronx,2010,2010-01-01,43.02465,1,2010
817177,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,302.0,Central Harlem - Morningside Heights,2010,2010-01-01,2.284612,1,2010
817205,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,406.0,Fresh Meadows,2010,2010-01-01,4.131222,1,2010
817206,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,406.0,Fresh Meadows,2019,2019-01-01,5.392645,1,2019
154446,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,105.0,Midtown (CD5),2005,2005-01-01,10.903427,1,2005
817044,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,205.0,Fordham and University Heights (CD5),2019,2019-01-01,87.910318,1,2019
170345,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),Annual Average 2012,2011-12-01,14.24,12,2011
823486,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,305.0,East New York and Starrett City (CD5),Summer 2022,2022-06-01,6.343255361,6,2022
816815,643.0,Annual vehicle miles traveled,Million miles,per square mile,Citywide,1.0,New York City,2019,2019-01-01,59.604506,1,2019
816816,643.0,Annual vehicle miles traveled,Million miles,per square mile,Citywide,1.0,New York City,2010,2010-01-01,56.995995,1,2010
817010,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,Citywide,1.0,New York City,2019,2019-01-01,54.851447,1,2019
817009,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,Citywide,1.0,New York City,2010,2010-01-01,53.380219,1,2010
817223,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,Citywide,1.0,New York City,2010,2010-01-01,2.408383,1,2010
817224,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,Citywide,1.0,New York City,2019,2019-01-01,3.162005,1,2019
151641,643.0,Annual vehicle miles traveled,Million miles,per square mile,UHF42,301.0,Washington Heights,2005,2005-01-01,88.620354,1,2005
151747,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,401.0,Long Island City - Astoria,2005,2005-01-01,2.866232,1,2005
151737,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,301.0,Washington Heights,2005,2005-01-01,3.466213,1,2005
412092,386.0,Ozone (O3),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Summer 2016,2016-06-01,34.0,6,2016
670891,386.0,Ozone (O3),Mean,ppb,CD,112.0,Washington Heights and Inwood (CD12),Summer 2020,2020-06-01,28.66,6,2020
629041,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2015-2017,2015-01-01,2.3,1,2015
629031,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301.0,Washington Heights,2015-2017,2015-01-01,3.6,1,2015
518648,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101.0,Kingsbridge - Riverdale,2012-2014,2012-01-02,5.8,1,2012
518936,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101.0,Kingsbridge - Riverdale,2012-2014,2012-01-02,27.13185936,1,2012
151593,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301.0,Washington Heights,2009-2011,2009-01-01,5.8,1,2009
518744,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,101.0,Kingsbridge - Riverdale,2012-2014,2012-01-02,69.36355194,1,2012
816961,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,301.0,Washington Heights,2010,2010-01-01,107.836565,1,2010
817195,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,401.0,Long Island City - Astoria,2010,2010-01-01,2.916476,1,2010
817196,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,401.0,Long Island City - Astoria,2019,2019-01-01,4.165643,1,2019
817215,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,501.0,Port Richmond,2010,2010-01-01,1.129696,1,2010
817216,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,501.0,Port Richmond,2019,2019-01-01,1.435571,1,2019
817140,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,101.0,Kingsbridge - Riverdale,2019,2019-01-01,4.961,1,2019
817139,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,101.0,Kingsbridge - Riverdale,2010,2010-01-01,4.764311,1,2010
817175,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,301.0,Washington Heights,2010,2010-01-01,5.336711,1,2010
816863,643.0,Annual vehicle miles traveled,Million miles,per square mile,UHF42,301.0,Washington Heights,2019,2019-01-01,143.146246,1,2019
154463,645.0,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,210.0,Throgs Neck and Co-op City (CD10),2005,2005-01-01,4.939819,1,2005
823501,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),Summer 2022,2022-06-01,6.201439409,6,2022
170352,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),Annual Average 2012,2011-12-01,9.88,12,2011
170364,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2012,2011-12-01,9.03,12,2011
823196,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Summer 2022,2022-06-01,7.118712172,6,2022
823202,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Summer 2022,2022-06-01,7.106722049,6,2022
823182,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),Summer 2022,2022-06-01,6.92260039,6,2022
823471,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Summer 2022,2022-06-01,7.104302709,6,2022
334007,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Summer 2015,2015-06-01,9.91,6,2015
874490,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Winter 2022-23,2022-12-01,6.701271742,12,2022
178441,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,Annual Average 2010,2009-12-01,10.09,12,2009
177307,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,Winter 2012-13,2012-12-01,11.33,12,2012
669837,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,Winter 2019-20,2019-12-01,6.37,12,2019
333974,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,Summer 2015,2015-06-01,11.0,6,2015
649927,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),Annual Average 2019,2019-01-01,7.17,1,2019
823201,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Annual Average 2022,2022-01-01,6.376792447,1,2022
649718,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Summer 2019,2019-06-01,8.17,6,2019
874492,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Annual Average 2023,2023-01-01,6.983812181,1,2023
827533,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,501.0,Port Richmond,2017-2019,2017-01-01,38.0,1,2017
827571,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,101.0,Kingsbridge - Riverdale,2017-2019,2017-01-01,50.0,1,2017
130362,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201.0,Greenpoint,2005-2007,2005-01-01,64.0,1,2005
827564,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201.0,Greenpoint,2017-2019,2017-01-01,33.0,1,2017
518786,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Citywide,1.0,New York City,2012-2014,2012-01-02,40.6,1,2012
628431,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Citywide,1.0,New York City,2015-2017,2015-01-01,37.7,1,2015
131597,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Citywide,1.0,New York City,2009-2011,2009-01-01,48.2,1,2009
130781,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Citywide,1.0,New York City,2005-2007,2005-01-01,64.7,1,2005
827529,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Citywide,1.0,New York City,2017-2019,2017-01-01,33.0,1,2017
130373,639.0,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,301.0,Washington Heights,2005-2007,2005-01-01,60.5,1,2005
222443,386.0,Ozone (O3),Mean,ppb,UHF42,201.0,Greenpoint,Summer 2009,2009-06-01,25.56,6,2009
216349,386.0,Ozone (O3),Mean,ppb,CD,112.0,Washington Heights and Inwood (CD12),Summer 2014,2014-06-01,29.67,6,2014
878163,386.0,Ozone (O3),Mean,ppb,CD,108.0,Upper East Side (CD8),Summer 2023,2023-06-01,31.22267347,6,2023
216421,386.0,Ozone (O3),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Summer 2014,2014-06-01,31.44,6,2014
212297,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,Winter 2013-14,2013-12-01,29.9,12,2013
549782,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,Annual Average 2017,2017-01-01,21.19,1,2017
740895,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Annual Average 2021,2021-01-01,14.77021939,1,2021
742413,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Annual Average 2021,2021-01-01,6.794751323,1,2021
334203,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Winter 2014-15,2014-12-01,10.56,12,2014
177828,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Summer 2010,2010-06-01,13.92,6,2010
410787,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Summer 2016,2016-06-01,8.99,6,2016
179662,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Annual Average 2012,2011-12-01,8.35,12,2011
178546,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Annual Average 2012,2011-12-01,10.46,12,2011
605693,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,Annual Average 2018,2018-01-01,7.06,1,2018
605660,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Annual Average 2018,2018-01-01,6.4,1,2018
817023,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,107.0,Upper West Side (CD7),2010,2010-01-01,116.050215,1,2010
817024,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,107.0,Upper West Side (CD7),2019,2019-01-01,128.735304,1,2019
817121,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2010,2010-01-01,16.433975,1,2010
817122,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2019,2019-01-01,14.214025,1,2019
817086,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,314.0,Flatbush and Midwood (CD14),2019,2019-01-01,53.542625,1,2019
817085,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,314.0,Flatbush and Midwood (CD14),2010,2010-01-01,47.473032,1,2010
817048,644.0,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,207.0,Kingsbridge Heights and Bedford (CD7),2019,2019-01-01,62.633578,1,2019
177244,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Winter 2010-11,2010-12-01,14.37,12,2010
178588,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Annual Average 2013,2012-12-01,10.35,12,2012
177790,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Summer 2009,2009-06-01,12.13,6,2009
742227,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Annual Average 2021,2021-01-01,6.799980284,1,2021
742447,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),Winter 2020-21,2020-12-01,6.485340479,12,2020
169356,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),Summer 2010,2010-06-01,12.23,6,2010
